koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_steff,koi_srad,koi_model_snr,koi_teq,koi_insol,koi_slogg
CANDIDATE,-0.037968283173798786,-0.3123584352426902,0.00021535495835402007,-0.28173807317892074,-0.032654003704533495,0.06799162185127824,-0.1261188600064715,-0.3147857901596334,-0.5621665630209085,-0.04845790386949058,0.42036651568938693
CANDIDATE,-0.049996014527613084,-0.42581678210108526,-0.5900910657249614,-0.2864585064428813,-0.03314466618998257,-1.9123936697700539,-0.18520303849409883,-0.31755043111793135,-0.641577555392308,-0.04853278009783244,0.797172861759363
FALSE POSITIVE,0.15422320039258536,0.07868463582320505,5.461322398662115,-0.2169628336191119,-0.005563585550964665,-1.1418255018007903,1.4657264239433327,-0.09725881294082982,-0.46757405740203567,-0.0483283780449596,-3.8793868811827257
CANDIDATE,-0.054894092935335065,-0.48650286317540076,-0.7716180166089118,-0.2873096922452441,-0.033073178940446944,-0.32231245019829985,-0.14668407130326996,-0.3115184872089177,0.11049125471329826,-0.045767950240057954,0.6076138410370444
FALSE POSITIVE,-0.05425526727458347,-0.4650887242144274,-0.4613980847969339,-0.26931319242385926,-0.0076887065144328175,1.261493784292271,0.10319956754909862,-0.072754040810462,1.1346594945620818,-0.022056809581785713,-1.042936656471929
FALSE POSITIVE,0.3575090645821984,4.683438326880629,1.6169286543905306,2.9488561690479913,-0.0149479117627323,0.31271604001741243,-0.13052569099864259,0.8579246381510975,-1.0000948297749495,-0.04865125037186999,0.21462562734443003
FALSE POSITIVE,-0.05611688566778807,-0.5020287949163148,-0.7480212128292412,-0.2881669579461952,-0.03312192024694851,0.3340509892934344,-0.12954639522260455,-0.31001050123166435,1.040066988943209,-0.025953953946347506,0.4527302509346614
CANDIDATE,-0.05611693452764978,-0.5004335751858292,-0.6624113287824985,-0.2870433926870763,-0.032826222987505684,0.7394150255378515,-0.061811770713308054,-0.30875384625061986,1.6216357271925752,0.0070509472923475265,-0.21534971234278114
FALSE POSITIVE,0.34314585491538235,3.0780165080467947,1.1108258904167279,-0.2828105672898979,-0.0328099758853385,-0.014838181220336399,-0.1452151276392129,-0.31679643812930464,-1.028122238847208,-0.04865269513130947,0.5683150196677823
CANDIDATE,-0.05488192241745644,-0.49170859640507925,0.09247004949969932,,,,,,,,
FALSE POSITIVE,-0.02310978448664952,0.10641323137156135,0.19152872092656478,2.594033287434471,0.1059662719859123,-0.6862615849069097,0.2530318212829159,5.308870915512626,-0.3578000385356894,-0.048107581113230026,-1.7156400104986949
FALSE POSITIVE,-0.05105025701454246,-0.41819699434267615,0.41480517067858086,1.8037680689264972,-0.025427292660568392,-0.9259660150080975,-0.19450634836646002,1.491404414095632,-0.5177898319898324,-0.04840231203888441,0.9844201871070184
FALSE POSITIVE,-0.056275048893521765,-0.5069928672282658,-0.7645096146844531,-0.2841894882897256,-0.032498031523728495,-0.08637301114582177,-0.12987282714795056,-0.27117986231738916,1.2187417217788576,-0.017998166238140923,0.2932232700829541
FALSE POSITIVE,-0.05613078136540604,-0.5004610402344101,-0.5447471879707454,0.027683773716285488,-0.0235328805478743,-0.5833518295755097,-0.18063299153925472,0.5325766635586756,0.5437482866219627,-0.040031752740290805,0.7624974311394253
FALSE POSITIVE,-0.055937741647158,-0.4967104142014226,-0.3121370974309616,1.0300401745787149,-0.019620578346015494,0.9791194556390393,-0.08090803834604947,-0.09399150999011412,1.3366904016246126,-0.011928354939108973,-0.04197255924309874
FALSE POSITIVE,-0.048976745978697285,-0.4272220714425413,0.056360913028214936,6.034647898556662,-0.010798401869232553,-0.26332759043518034,-0.1352589539161597,2.235846824866396,-0.34845756884493656,-0.04808521874973195,0.2608595348376796
FALSE POSITIVE,-0.055037645383355746,-0.48610538931037806,0.0032503335191446598,3.95580897324318,-0.0028145758642764964,1.12595410653872,-0.03308576128285942,3.041865329708341,0.9443066746129921,-0.029548075722384833,-0.30550583195461506
FALSE POSITIVE,-0.05486684825476899,-0.5013717510901992,-0.2590466068838516,0.8700658829232156,-0.004062353310716516,0.46582567599827585,0.05390834682185153,1.149342928255318,1.059919737036059,-0.025276989925508343,-1.0082612258519923
FALSE POSITIVE,-0.05486683787545745,-0.501414206845884,-0.38255663562608905,-0.28773406916670785,-0.03312516966738194,-0.15037785897388764,-0.14325653608713687,-0.31453445916342454,0.1537001770330303,-0.04539846871731731,0.5683150196677823
CONFIRMED,0.23164917895334253,2.190765718683623,0.6718048063430891,-0.28698867359978153,-0.033079677781313814,-0.16041783510378033,-0.15190698210880604,-0.31114149071460434,-1.0106051081770464,-0.048651815712520224,0.6237957086596806
FALSE POSITIVE,-0.05509968581838431,-0.48418277112322594,-0.019842700906749267,-0.2608791571021616,-0.021839932502053336,0.5950903686706441,-0.11436731069401522,-0.05566353306825675,0.5484195214673391,-0.03997126129071596,0.16145663372719496
CANDIDATE,-0.056067201750328526,-0.5078227672621344,-0.7112429593939978,-0.2878435073412973,-0.033134917928682256,-0.7364614655563732,-0.14293010416179086,-0.3131521386842756,0.6476832619315884,-0.03794451505963351,0.3880027804441124
FALSE POSITIVE,-0.05578261629673771,-0.5014926868270868,-0.11233691768685349,7.146661350357774,0.0105730363214862,2.0722218567811055,-0.014968789426156025,0.9768041993579076,1.7816255206467182,0.02033224392574146,-0.3216876995772513
FALSE POSITIVE,-0.05518665333703267,-0.5016606384041199,0.39534514775799207,6.540738657047228,0.009474732214984311,1.6078729607735687,-0.01301019787407998,4.862884062739932,1.1930499301292874,-0.019401781441411876,-0.3401812625745507
FALSE POSITIVE,-0.05607596837474764,-0.5094858213778737,-0.45093173561555144,1.152002940260127,-0.021843181922486774,-0.845646205968956,-0.17524686477104556,0.36242557912524964,0.4526592071371222,-0.04168436909217514,0.6954582652742151
CANDIDATE,-0.05537679311174952,-0.4887587577195,-0.659320719250125,-0.2849288039580636,-0.032679999068001,1.0506542855645247,-0.08515165337554757,-0.3134034696804845,0.8625600648189045,-0.03218702306204095,0.08979407711266044
FALSE POSITIVE,-0.05479559951002356,-0.4737964388717331,-0.125567817094944,2.693743624282684,-0.011350803342916937,1.2903587156657126,-0.06850362518290122,2.733105200865707,0.7317654891483643,-0.03588761732720535,-0.007297128623161036
FALSE POSITIVE,-0.045875036777687825,-0.3945044858200976,0.4194534474152704,0.21758332622342547,-0.0034482128487968193,0.0629716337863319,0.164405553551475,2.420449441581834,0.11282687213598648,-0.04575281167375729,-1.4752236915338022
FALSE POSITIVE,-0.052490327565772564,-0.494885482240779,-0.08407638412283132,0.4085043016934008,-0.022307849044468343,-1.5095396275581099,-0.16643320278670337,1.2487443372559381,-0.43370760477305653,-0.048269456986079845,0.628419099409005
FALSE POSITIVE,-0.04989319550904416,-0.4323942173016529,0.39655048547561766,3.6574075505291366,-0.008608292497095642,0.9464895332168881,-0.09755606653869586,4.048822966019302,-0.08453280008116794,-0.047094427852386114,0.1984437597217938
FALSE POSITIVE,-0.04925316941831318,-0.49043747838308144,0.3400124199951452,0.391225229905436,-0.022376086873570535,-0.4076522473023877,-0.17296184129362352,0.33817213799109075,-0.47458090967010036,-0.04833905670168621,0.7948611663846998
FALSE POSITIVE,-0.055144105721105494,-0.4909983643545548,-0.18048176726615422,2.1277050657114245,-0.008855248450036898,0.5436354910049441,-0.07748050312991642,2.701688826339594,0.7130805497668585,-0.0363853683619209,-0.14599885110290775
FALSE POSITIVE,-0.050260948159261444,-0.5026333705313579,0.20914055934679437,-0.2871175674498536,-0.03304068473611257,-0.13155290373033884,-0.148805878818019,-0.3142831281672156,-0.342618525288216,-0.04807058270845371,0.602990450287718
FALSE POSITIVE,-0.05026073805930864,-0.5030165133333967,0.5985094559780885,2.9880107159566798,0.012080767402601217,0.783339921106132,0.07594250178270698,6.364586765088114,0.38142287574513156,-0.042749722139723834,-1.1492746437064
CANDIDATE,-0.04787575929009066,-0.40340463692511913,-0.2301895856800815,-0.2883602987213033,-0.033131668508248814,-0.3725123308477633,-0.10979726373917112,-0.31415746266911115,-0.3472897601335925,-0.048084590593453914,0.052806951118061586
FALSE POSITIVE,-0.055940006351048725,-0.509403009537296,-0.19223844592730258,1.5969299189523376,0.0072846228428474005,2.4411909795546616,0.08377686799101115,1.483864484209365,2.571064209515336,0.12529395438850252,-0.7770916883857494
CANDIDATE,-0.054849557943858464,-0.490297436525442,0.09216098854646201,-0.28881385915599095,-0.033063430679146626,1.473588280036254,-0.002401160300334754,-0.3136548006766934,1.0669265893041235,-0.024924719884785874,-0.48350637580362177
CANDIDATE,-0.05537887446903167,-0.5063129478864287,-0.8265381479991868,-0.28640621931502186,-0.0329139573392085,-1.2083403436613294,-0.16382174738393532,-0.31164415270702217,0.01823436651711365,-0.046475002946615024,0.6838997884009033
FALSE POSITIVE,-0.055752017238164524,-0.5024831115519628,-0.5039186907433268,1.586715689323984,-0.023714848092146804,-0.4001222652049682,-0.1654539070106654,0.6551005242105147,0.37908725832244333,-0.04277767509409642,0.6145489271610298
FALSE POSITIVE,-0.05528108067210496,-0.48928882888709724,-0.21674543421425718,-0.28856579929358805,-0.03324214880298569,-0.36874733979905355,-0.1590884844664182,-0.307120194775262,0.18990224708469766,-0.04505323402690884,0.6191723179103562
FALSE POSITIVE,-0.05624011428645312,-0.5021016797018596,-0.7674920528831933,-0.28760517531663576,-0.03312192024694851,-0.14033788284399495,-0.15223341403415205,-0.31290080768806666,0.9466422920356803,-0.029502408760971634,0.6261074040343438
CANDIDATE,-0.04608913826714451,-0.4503271256487906,-0.28365713059014086,-0.28771704545066057,-0.03307642836088038,0.5210455447126856,-0.12481313230508746,-0.31491145565773787,-0.35896784724703357,-0.04811091034150361,0.408808038816075
FALSE POSITIVE,-0.05552278293875187,-0.4954103410418951,-0.3650483326251938,0.8356171775218756,-0.017297242736107648,0.22110125783214168,-0.13444287410279468,0.28287931882513256,0.5437482866219627,-0.040038913721860414,0.37182091282147617
FALSE POSITIVE,-0.0533025802544751,-0.44260281080097064,3.26528979543421,-0.2700585879907855,-0.029463072838897826,4.022487220012759,0.09308017786337236,-0.25723099202779515,1.3763958978103124,-0.009626287811363439,-0.6014028399114059
CANDIDATE,-0.05572849953962828,-0.4939368168169702,-0.5847134051386318,0.05895877205452996,-0.02986925039307752,-0.8933360925859463,-0.17802153613648666,-0.26904354884961346,0.19107005579604178,-0.045058259277133125,0.7255103051448264
CANDIDATE,-0.028626206436209025,-0.4053564767578051,-0.10316553389953559,-0.2886703735493069,-0.03311867082651507,0.701765115050754,-0.06311749841469208,-0.3136548006766934,-0.4769165270927886,-0.04834370505814368,-0.23384327534008054
FALSE POSITIVE,-0.053454179671171595,-0.49178458063453423,-0.1672956816962832,-0.2890303035457346,-0.03324539822341913,0.22737624291332462,-0.0818873341220875,-0.31654510713309575,0.19690909935276232,-0.044978609061078194,-0.08127138061235874
FALSE POSITIVE,-0.048020538420938286,-0.45149867716405484,-0.4870192378203092,,,,,,,,
CANDIDATE,-0.051961890831295196,-0.47168369299128304,-0.33326141358473366,-0.2888795220607446,-0.033095924883481,0.6867051508559149,-0.0037068880017187837,-0.3142831281672156,0.33120710115733487,-0.043443395117558736,-0.6730653965259403
CANDIDATE,-0.054760492466873624,-0.5061584910378704,-0.5335329112825286,-0.2886971251030954,-0.03318365923518382,0.5737554193946223,-0.10424792100828899,-0.3159167796425735,0.4491557810030899,-0.04172488517210845,0.1568332429778706
FALSE POSITIVE,-0.0560399307652169,-0.5039656160659187,-0.697180686021699,-0.28721970974613714,-0.026207153564593404,0.40809581325139294,-0.13052569099864259,-0.2949306414591303,0.964159422705842,-0.02883059562161236,0.4573536416839858
CANDIDATE,-0.05178178935158027,-0.5032046694564346,-0.20051973416929703,-0.2889780164178752,-0.03323240054168538,0.3051860579199929,-0.08694702896495063,-0.31390613167290227,-0.00745742513245675,-0.046644667957312494,0.029689997371437817
CANDIDATE,-0.033071035303556526,-0.08625657870408977,-0.3293981516692669,-0.2880040166640286,-0.03319340749648413,-0.6573966535334682,-0.16153672390651327,-0.31679643812930464,-0.7291632087431161,-0.04858843474406642,0.6885231791502275
CANDIDATE,-0.04564435925572191,-0.36841493363600764,-0.5210159426764164,-0.28466372037961346,-0.032881463134874125,-0.5168369877149707,-0.15158055018346003,-0.314660124661529,-0.5329713452373058,-0.04842329245857081,0.5498214566704829
FALSE POSITIVE,-0.045021145072281256,-0.4574859870785761,-0.28661947982692076,0.35225307995439653,-0.02888467600174594,-2.331562673193073,-0.19303740470240296,0.22545018619139878,-0.803902966269139,-0.04861852342978433,0.9081342397431595
FALSE POSITIVE,-0.05555068864502538,-0.5118962287224879,1.295876136167584,-0.28863146219834174,-0.03269949559060162,0.9176246018434466,0.08769405109516325,-0.27444716526810486,1.7103891892547276,0.01414854789350162,-1.1122875177118012
FALSE POSITIVE,-0.05451734972366181,-0.49867264931867283,-0.466853010621573,0.49288113430190716,-0.020159982137966125,-0.09515799025947787,-0.1574563248396882,-0.008915967773401185,0.07896041950700732,-0.04603749209896311,0.48047059543060955
FALSE POSITIVE,-0.05554236287798666,-0.5033773548634786,-0.43534424643902636,0.38098668068272923,-0.017573443472949837,0.09183656515977337,-0.11893735764885933,0.10116700856609731,0.5729435044055654,-0.03951452886095614,0.29553496545761526
FALSE POSITIVE,-0.05554236319267019,-0.5033747148145802,-0.4357645693354291,0.5693662585427928,0.004691585336964237,2.1174017493656225,0.09046872246060429,0.9274176586028586,2.06073180265796,0.049307836718975984,-0.9550922322347571
FALSE POSITIVE,-0.054940161546702455,-0.5095656707095927,-0.7992480658283297,-0.2879505135564515,-0.03264425544323318,-0.4942470414227121,0.05978412147807966,-0.31579111414446903,0.8310292296126135,-0.033142071867166556,-1.0984173454638273
FALSE POSITIVE,-0.05600832133727066,-0.5055575964726026,-0.49799090166023474,-0.288584038989353,-0.033131668508248814,0.9565295093467808,-0.08743667685296962,-0.31026183222787324,1.30749518384101,-0.013624942230455815,0.17301511060050684
FALSE POSITIVE,-0.055691700693422115,-0.5056880057591907,-0.2714615853753955,1.0744234342733465,-0.01985128719678956,0.8297748107068856,-0.08221376604743351,1.972200609843259,1.0307245192524561,-0.026459054409516077,0.029689997371437817
FALSE POSITIVE,0.18077728324172612,1.6894236412393846,-0.045062074690916006,,,,,,,,
FALSE POSITIVE,0.38517049829525435,1.111180078577704,1.100008757053421,-0.2836751288691549,-0.03277423226057068,0.37170089978053195,-0.13003604311062356,-0.31214681469944,-1.0141085343110787,-0.048652004159403635,0.45504194630932254
FALSE POSITIVE,0.11959941320785936,0.7842654590936953,12.577450846951821,-0.008978014771197834,-0.006489670374494364,-1.0200907912258415,0.6266331598414211,-0.061821142475374825,-0.5843549285364465,-0.048481648176800334,-3.102657235296151
CANDIDATE,-0.01583025088930091,0.05412461724499629,0.21763973556082125,,,,,,,,
FALSE POSITIVE,-0.051111668615987996,-0.4248121499964975,1.3271685576828645,,,,,,,-0.04538483772608393,
FALSE POSITIVE,-0.02962100302079225,-0.4288489364217328,1.5141504343914538,-0.2874495299127751,-0.033011439952211626,0.6917251389208613,-0.11142942336590116,-0.31352913517858894,-0.566837797866285,-0.048462552225948044,0.30478174695626603
FALSE POSITIVE,-0.0559968927966866,-0.4966376766578689,-0.3378973278832937,-0.2890716468561351,-0.033316885472954756,0.746945007635271,-0.149132310743365,-0.30862818075251536,0.943138865901648,-0.029641105667161934,0.5197694167998715
FALSE POSITIVE,-0.055996877309012524,-0.4968364533457178,-0.2450245114354737,-0.28862416632003574,-0.033229151121251944,-0.12025793058420958,-0.15370235769820909,-0.30586353979421743,0.6920599929626645,-0.0368522769233849,0.5082109399265597
FALSE POSITIVE,-0.05599689727643133,-0.5101868846696181,-0.20484658751461968,-0.28750303302035224,-0.033160913292149756,-1.1970453705152,-0.16512747508531933,-0.3097591702354554,0.3335427185800231,-0.04342938723255854,0.6353541855329925
FALSE POSITIVE,-0.05599693034817113,-0.5094065021173223,-0.18197607697505672,-0.2883080115934439,-0.03318040981475038,-0.1102179544543169,-0.14537834360188592,-0.3130264731861711,0.6943956103853528,-0.03677419709802505,0.5729384104171067
FALSE POSITIVE,-0.05599689235388194,-0.49675252541084836,-0.3361974926404883,-0.288512296186011,-0.033238899382552256,-0.07256804396721933,-0.16121029198116726,-0.314660124661529,0.6301661312614267,-0.03827291516179062,0.6838997884009033
FALSE POSITIVE,0.45081155568336617,1.0078824597921927,0.62992704717943,-0.2853775004738805,-0.031120277259950972,0.7883599091710783,0.2928565161751288,-0.31252381119375333,-0.8144132446712361,-0.04862172702680231,-1.6578476261321344
FALSE POSITIVE,-0.05365821168648315,-0.4637555952279207,0.985656204355606,-0.28748965724345793,-0.03241679601289256,1.7032527340075492,0.13094628120350923,-0.31491145565773787,1.083275911262941,-0.024236951575964498,-0.9758974906067187
CANDIDATE,-0.04700989955890947,-0.4269665948087983,-0.4839286282879358,-0.2856754155047075,-0.0332259017008185,-2.6716668645931883,-0.2209473343194866,-0.31629377613688686,-0.866964636681721,-0.04863485549301326,1.3473563609290193
FALSE POSITIVE,-0.040451553127971086,-0.42956747733780903,0.2408193070536215,-0.2884040739911391,-0.03314466618998257,0.7406700225540881,-0.11387766280599623,-0.3179274276122447,-0.4348754134844006,-0.048272220873703205,0.3186519192042411
FALSE POSITIVE,0.2925130587417231,0.0036641051991411627,2.792117476027846,-0.28710783961211234,-0.032741738056236314,0.4909256163230076,-0.022639939671787183,-0.3088795117487243,-0.9113413677127971,-0.048642456183977494,-0.4927531573022705
FALSE POSITIVE,-0.05619769660784818,-0.5083481340481194,-0.672455809762712,,,,,,,,
CANDIDATE,-0.053684386739771744,-0.46144728253502537,-0.3099273116153146,-0.28907286283585276,-0.033238899382552256,0.10187654128966606,-0.05756815568380999,-0.3085025152544109,0.29383722239432336,-0.0439148892198524,-0.30550583195461506
FALSE POSITIVE,-0.05385207214206691,-0.4561813582518467,0.4712397007397187,-0.28891964939142745,-0.033203155757784444,0.38927085800784417,-0.08466200548752857,-0.29581029994586144,0.27748790043550586,-0.04410641406902551,-0.023478996245799317
FALSE POSITIVE,-0.05616409038557497,-0.5020745871755155,-0.1084195701045703,-0.2858857799958629,-0.03216009179865099,2.1927015703398176,0.02028585851121275,-0.2979466134136371,2.6072662795670034,0.1312488130886539,-0.46963620355564667
CANDIDATE,-0.054194533281168564,-0.4716495328493713,-0.4673938672897383,-0.28818762960139543,-0.033043934156546,-0.00856319613915347,-0.1179580618728213,-0.3131521386842756,0.13968647249690097,-0.0455247909448303,0.2862881839589666
FALSE POSITIVE,-0.05417618923974321,-0.4899735041452438,2.793662780794033,-0.2876404387284479,-0.018886209328058606,0.30142106687128317,0.11070750183205676,-0.28022777818090955,0.8812450042004102,-0.03161797628976833,-1.1469629483317378
CANDIDATE,-0.05348034629543724,-0.4667784733031348,-0.2113368675326039,-0.2862639496880555,-0.032244576729920364,0.40809581325139294,-0.12334418864103043,-0.3127751421899622,0.06845014110491034,-0.04611833581194631,0.4041846480667507
CANDIDATE,-0.05295931468613671,-0.47894949627913114,-0.6186792038994151,-0.2850880973010772,-0.03319665691691757,-2.6365269481385636,-0.21768301506602653,-0.3144087936653201,-0.7011357996708575,-0.04857323336213795,1.2687587181904973
FALSE POSITIVE,-0.05601631974878034,-0.5045566454177898,-0.6092528448256763,-0.28893910506691,-0.033255146484719444,0.6314852821415051,-0.11665233417143728,-0.31001050123166435,1.0821081025515968,-0.024333185117759584,0.3371454822015405
FALSE POSITIVE,0.16636468347146224,2.1992129917072485,1.2040077678177852,-0.2725841778643677,-0.018587262648182355,-0.9924808568686365,1.4807422925092493,-0.3061148707904263,-0.4430500744638094,-0.0482862287587034,-4.018088603662472
CONFIRMED,-0.053792462450693135,-0.4613926557563649,-0.5111259921728216,-0.2885852549690706,-0.033212904019084756,0.007751765071922142,-0.1364014656548707,-0.30875384625061986,-0.005121807709768531,-0.04662506948143778,0.5336395890478467
CANDIDATE,-0.05243833930029233,-0.46095976430282704,-0.5939543276404281,-0.2887554921295432,-0.03311867082651507,0.45829569390085634,-0.0722575923243803,-0.3140317971710067,0.20041252548679464,-0.04494971387228854,-0.40953212381442405
FALSE POSITIVE,-0.055996899614080366,-0.510241364206288,-0.358295350796958,-0.288584038989353,-0.033108922565214756,-0.21689270083442666,-0.06572895381746013,-0.3144087936653201,1.1533444339435877,-0.02127217957489122,-0.3239993949519145
FALSE POSITIVE,-0.0561812129491887,-0.507149429637295,-0.8398741281313779,-0.28884061070977946,-0.03293670328224256,1.400798453094532,-0.038471888051068534,-0.3127751421899622,2.0455502894104867,0.04756746693505005,-0.22690818921609301
FALSE POSITIVE,-0.04956061837186676,-0.4620372075719638,0.7521761072324591,2.1232059407560784,0.01563238393634846,-0.661161644582178,0.26804768984883226,2.114453953697497,0.35573108409556115,-0.04311323617782314,-2.039277362951435
FALSE POSITIVE,-0.047976874383544484,-0.43138566561526476,0.9679006525921208,4.914487382647222,-0.008410077850655954,0.819734834576993,-0.10947083181382511,2.987200838032905,-0.22233422801977282,-0.0477034253639418,0.2839764885843034
FALSE POSITIVE,-0.0185592440650019,-0.2336551615607491,-0.35875894222681404,,,,,,,,
CANDIDATE,0.011971928281261807,0.14035620754327818,0.7220272112441568,-0.2869436823502281,-0.03269624617016818,1.252708805178615,-0.019702052343673115,-0.3156654486463646,-0.6042076766292964,-0.04850099539016384,-0.38179177931847597
CANDIDATE,0.34920252747896846,3.066686825807368,0.7492245751290425,-0.2766686537359915,-0.03233231108162318,0.8360497957880686,-0.11126620740322817,-0.2940509829723991,-0.9779064642594113,-0.048649679981174906,0.29553496545761526
FALSE POSITIVE,-0.04576782556084605,-0.45510512825671573,-0.4463777224695993,-0.28683910809450924,-0.033053682417846314,0.24745619517311,-0.148479446892673,-0.31491145565773787,-0.44772130930918586,-0.04829527420910712,0.589120278039745
FALSE POSITIVE,-0.05599365018752372,-0.49934781274420104,-0.5655516260379168,-0.28229499188960955,0.10207021688622067,-1.2673252034244489,2.4977409559247348,-0.2812331021657452,5.410007186792865,1.5332956985802348,-4.868792501538244
FALSE POSITIVE,-0.05617325546376973,-0.5077043847013711,-0.6375473750945547,-0.2798849200892052,-0.024020293612889935,0.06799162185127824,-0.1261188600064715,-0.29379965197619023,1.0564163109020266,-0.025399417584097514,0.42036651568938693
FALSE POSITIVE,0.36583996148681297,-0.30374772360905505,1.546756364957993,-0.27868353212815594,-0.03260526239803194,0.18345134734504412,-0.1404818647216958,-0.3061148707904263,-1.0234510040018316,-0.04865250668442606,0.5405746751718321
FALSE POSITIVE,-0.0559594189857914,-0.49913666772910803,0.6846308359024388,-0.2886290302389064,-0.0293915855893622,0.9088396227297906,0.5819119860690182,-0.2949306414591303,3.6407769891065396,0.41535039228426,-2.3906550599001237
FALSE POSITIVE,-0.054895532001068836,-0.5097384930516882,-0.7307601585909359,-0.28795294551588685,-0.02464743175654338,0.6741551806935491,1.3671439824888387,-0.32483903000798947,3.290434375703307,0.2962213079423077,-3.2667876068971835
FALSE POSITIVE,-0.03147860912415067,0.18113605488644374,5.434125034777229,-0.10228013850733697,-0.007945410728674386,-1.1706904331742316,0.7700999910309914,0.32585691917685466,0.14669332476496563,-0.04546015366382042,-3.585801568600598
CANDIDATE,-0.023644334996762006,-0.01987105464217604,-0.25738694956496716,-0.28691085089785123,-0.03184164859617411,2.6947003768344517,0.2829003424520756,-0.31830442410655807,0.08479946306372786,-0.04598912406555435,-1.4821587776577898
FALSE POSITIVE,-0.05602743045900591,-0.5097550239100176,-0.491222466784337,-0.2882642363236081,-0.03247853500112787,0.6540752284337638,0.20341416863032283,-0.2715568588117025,2.5687285920926475,0.12437301446927426,-1.484470473032452
FALSE POSITIVE,-0.056167668926891394,-0.5041309688218111,-0.011065369834808875,-0.28748600930430496,-0.02845250308409875,0.5009655924529003,-0.12448670037974145,-0.3019679093529795,1.1953855475519755,-0.019444558883946115,0.408808038816075
FALSE POSITIVE,0.22390865658495201,3.8981137591230004,0.07207202658603507,10.744745334917083,-0.009680601240130038,0.009006762088158727,-0.1661067708613574,-0.19364424998694324,-1.0106051081770464,-0.04865187852814803,0.7324453912688139
FALSE POSITIVE,-0.048943138378559785,-0.4350356031575473,-0.5458953494120221,-0.2861958548238665,-0.03301468937264506,-0.4063972502861511,-0.14798979900465398,-0.3160424451406779,-0.42202951765961544,-0.048247220253837375,0.538262979797171
FALSE POSITIVE,-0.0553771304225166,-0.49886500625571445,-0.06685087189414833,-0.2886010627054002,-0.03293670328224256,3.8618476019344765,0.03889247825593518,-0.29379965197619023,2.0724098897714014,0.0507109493972245,-0.356363130197189
FALSE POSITIVE,0.1839928969339115,4.19797905159089,0.701320127377255,,,,,,,,
FALSE POSITIVE,-0.05560024003876383,-0.498196674858569,0.8373069468016836,-0.28725497315794934,-0.02829328148286031,1.0268093422560296,0.01245149230290857,-0.24290512524388783,1.5013514299241322,-0.0017319966027765645,-0.733169476267164
FALSE POSITIVE,0.22390715134876576,3.8980745927533946,0.1556730144367349,5.067336033157226,0.011911797540062472,0.9276645779733393,-0.09363888343454377,-0.16285620295135292,-0.9230194548262382,-0.048644089390300384,0.16376832910185815
CANDIDATE,0.304904921264373,2.1774447357579216,1.118552414247661,-0.28535804479839794,-0.03279047936273787,0.7632599688463466,-0.10343184119492399,-0.3164194416349913,-0.9603893335892497,-0.04864829803736322,0.18226189209915758
FALSE POSITIVE,-0.05555320548459364,-0.4931233048166994,-0.5666024332789238,-0.28839677811283315,-0.03055487810453284,-0.8870611075047634,1.437000414512884,-0.31164415270702217,3.153800756476046,0.25720507675406584,-3.467905104492814
FALSE POSITIVE,-0.05575707030255532,-0.4941375076507018,0.318084545362956,-0.2891409577000417,-0.033281141848186944,0.9602945003954906,-0.07013578480963126,-0.3144087936653201,1.1953855475519755,-0.019272506879392113,-0.09051816211100948
FALSE POSITIVE,-0.04708926749369779,-0.4240042596954433,2.0364634453625547,-0.05500284708467192,-0.02689603069648216,0.17341137121515143,-0.06148533878796204,-0.3093821737411421,-0.19897805379289063,-0.04761548348501679,-0.30550583195461506
CANDIDATE,-0.04908778228540198,-0.39595213079268415,-0.5902455962015801,-0.2875759918034119,-0.03312841908781538,-0.5419369280397023,-0.15223341403415205,-0.3180530931103491,-0.42553294379364776,-0.048255009391685026,0.4504185555599982
CANDIDATE,-0.056165309356407844,-0.5002306757222322,-0.25893225433115385,-0.28823748476981953,-0.03306668009958007,1.0305743333047395,-0.09363888343454377,-0.3101361667297688,1.5550706306459612,0.001982165837993401,0.17070341522584567
FALSE POSITIVE,-0.056210409018995565,-0.5070752196738313,-0.46476684918722094,-0.28891964939142745,-0.03258901529586475,-0.9209460269431512,0.4862674319426381,-0.3077485222657842,3.121102112558411,0.2490470855399596,-2.547850345377168
FALSE POSITIVE,-0.0559742855944656,-0.49789104613027163,-0.403572780446228,,,,,,,,
CANDIDATE,-0.04787882335606416,-0.42811346562153135,-0.697180686021699,,,,,,,,
FALSE POSITIVE,-0.05599441682851404,-0.502970554690746,-0.12572698348586125,-0.28867158952902455,-0.03145496756459504,1.2351388469513027,0.9878300852367781,-0.3048582158093818,4.681294550914141,0.9527951247339165,-2.8252537903366592
FALSE POSITIVE,0.28186235513818825,1.3049004764557535,1.2128160049850494,-0.28832503530949116,-0.03283272182837257,4.163046885831257,0.04509468483750929,-0.3115184872089177,-0.7256597826090838,-0.0485864246439767,-0.36098652094651335
FALSE POSITIVE,0.31157741075181256,1.2183045167092854,1.0521043093016336,-0.2837371438347557,-0.03296919748657694,-1.463104737957356,-0.17296184129362352,-0.31553978314826014,-1.081841439569037,-0.048654391153260174,0.6885231791502275
FALSE POSITIVE,0.25164869579957416,0.28227277966044834,1.8093036447331112,,,,,,,,
